MONTH,BOROUGH,COMMUNITYDISTRICT,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,BOROUGH_ID
2006 / 11,Staten Island,2,993.5,485.7,,5
2006 / 11,Staten Island,3,1424.8,649.3,,5
2006 / 10,Bronx,1,260.1,85.7,,2
2006 / 10,Bronx,2,142.8,74.7,,2
2006 / 10,Bronx,3,56.2,51.5,,2
2006 / 10,Bronx,4,173.2,186,,2
2006 / 10,Bronx,5,192.7,279.9,,2
2006 / 10,Bronx,6,158.7,117.4,,2
2006 / 10,Bronx,7,257.8,297.7,,2
2006 / 10,Bronx,8,395.6,266.8,,2
2006 / 10,Bronx,9,225.8,217,,2
2006 / 10,Bronx,10,472.4,267.3,,2
2006 / 10,Bronx,11,404.4,277.2,,2
2006 / 10,Bronx,12,456,433.6,,2
2006 / 10,Brooklyn,1,434.2,334.1,,3
2006 / 10,Brooklyn,2,466.8,249.7,,3
2006 / 10,Brooklyn,3,238.5,210.9,,3
2006 / 10,Brooklyn,4,327.6,226.4,,3
2006 / 10,Brooklyn,5,291.1,326.5,,3
2006 / 10,Brooklyn,6,746.5,345,,3
2006 / 10,Brooklyn,7,538,367.8,,3
2006 / 10,Brooklyn,8,285.2,216.6,,3
2006 / 10,Brooklyn,9,255,160.1,,3
2006 / 10,Brooklyn,10,706.3,384.8,,3
2006 / 10,Brooklyn,11,825,481.8,,3
2006 / 10,Brooklyn,12,719.3,424.4,,3
2006 / 10,Brooklyn,13,371.9,171.3,,3
2006 / 10,Brooklyn,14,519.1,330.8,,3
2006 / 10,Brooklyn,15,792.9,418.3,,3
2006 / 10,Brooklyn,16,157.3,84.9,,3
2006 / 10,Brooklyn,17,389.9,332.4,,3
2006 / 10,Brooklyn,18,811.6,484.7,,3
2006 / 10,Manhattan,1,363.8,151.8,,1
2006 / 10,Manhattan,2,579.2,276.6,,1
2006 / 10,Manhattan,3,428.4,227.1,,1
2006 / 10,Manhattan,4,929,293.7,,1
2006 / 10,Manhattan,5,294.9,130.4,,1
2006 / 10,Manhattan,6,1203.8,395.8,,1
2006 / 10,Manhattan,7,1260.4,592.6,,1
2006 / 10,Manhattan,8,1269.2,643.1,,1
2006 / 10,Manhattan,9,286.2,176.6,,1
2006 / 10,Manhattan,10,192.1,135.7,,1
2006 / 10,Manhattan,11,176.9,113.1,,1
2006 / 10,Manhattan,12,493.1,366.5,,1
2006 / 10,Queens,1,766.8,464.4,,4
2006 / 10,Queens,2,684,289,,4
2006 / 10,Queens,3,439.1,352,,4
2006 / 10,Queens,4,424.8,281.5,,4
2006 / 10,Queens,5,907.3,555.4,,4
2006 / 10,Queens,6,575.5,276.2,,4
2006 / 10,Queens,7,1221.1,547,,4
2006 / 10,Queens,8,598.1,301.7,,4
2006 / 10,Queens,9,541.4,354.7,,4
2006 / 10,Queens,10,531.1,389.2,,4
2006 / 10,Queens,11,786.4,369.1,,4
2006 / 10,Queens,12,592.7,540.5,,4
2006 / 10,Queens,13,788.1,572.2,,4
2006 / 10,Queens,14,367.6,196.7,,4
2006 / 10,Staten Island,1,1102.9,577.5,,5
2006 / 10,Staten Island,2,883.9,472.6,,5
2006 / 10,Staten Island,3,1253.4,635.9,,5
2006 / 09,Bronx,1,274.6,77.3,,2
2006 / 09,Bronx,2,143.2,101.6,,2
2006 / 09,Bronx,3,62.4,61.7,,2
2006 / 09,Bronx,4,170.5,187.5,,2
2006 / 09,Bronx,5,190,294.1,,2
2006 / 09,Bronx,6,207,121,,2
2006 / 09,Bronx,7,266.4,311.6,,2
2006 / 09,Bronx,8,407.5,272.9,,2
2006 / 09,Bronx,9,236.4,229,,2
2006 / 09,Bronx,10,498.3,280.4,,2
2006 / 09,Bronx,11,426.2,287.2,,2
2006 / 09,Bronx,12,477,452.6,,2
2006 / 09,Brooklyn,1,475.7,339.7,,3
2006 / 09,Brooklyn,2,488.8,266.4,,3
2006 / 09,Brooklyn,3,254.5,240.5,,3
2006 / 09,Brooklyn,4,326.6,237.1,,3
2006 / 09,Brooklyn,5,289.8,349.9,,3
2006 / 09,Brooklyn,6,783.8,358.5,,3
2006 / 09,Brooklyn,7,529.3,393,,3
2006 / 09,Brooklyn,8,259.9,215.8,,3
2006 / 09,Brooklyn,9,278.4,193.4,,3
2006 / 09,Brooklyn,10,695.1,382.6,,3
2006 / 09,Brooklyn,11,841.4,497.2,,3
2006 / 09,Brooklyn,12,788.6,438.5,,3
2006 / 09,Brooklyn,13,375.8,185.4,,3
2006 / 09,Brooklyn,14,529.7,355.7,,3
2006 / 09,Brooklyn,15,826,426.9,,3
2006 / 09,Brooklyn,16,181.9,105.2,,3
2006 / 09,Brooklyn,17,386.9,356.6,,3
2006 / 09,Brooklyn,18,828.9,531.5,,3
2006 / 09,Manhattan,1,414.4,174.6,,1
2006 / 09,Manhattan,2,575,287.2,,1
2006 / 09,Manhattan,3,438.5,254.9,,1
2006 / 09,Manhattan,4,937,326.6,,1
2006 / 09,Manhattan,5,337.7,157,,1
2006 / 09,Manhattan,6,1228.2,434.5,,1
2006 / 09,Manhattan,7,1272.6,603.3,,1
2006 / 09,Manhattan,8,1363.6,668.5,,1
2006 / 09,Manhattan,9,332.2,211.7,,1
2006 / 09,Manhattan,10,209.5,176.9,,1
2006 / 09,Manhattan,11,198.1,144.2,,1
2006 / 09,Manhattan,12,468.1,425.4,,1
2006 / 09,Queens,1,750,480.9,,4
2006 / 09,Queens,2,669.1,300.3,,4
2006 / 09,Queens,3,486,383,,4
2006 / 09,Queens,4,445.7,311.3,,4
2006 / 09,Queens,5,934.5,586.3,,4
2006 / 09,Queens,6,622,294,,4
2006 / 09,Queens,7,1376.7,575.9,,4
2006 / 09,Queens,8,626,310.6,,4
2006 / 09,Queens,9,543.8,368.3,,4
2006 / 09,Queens,10,545.3,407.7,,4
2006 / 09,Queens,11,822.2,370.2,,4
2006 / 09,Queens,12,609.8,588,,4
2006 / 09,Queens,13,872.2,631.6,,4
2006 / 09,Queens,14,406.9,224.4,,4
2006 / 09,Staten Island,1,1111.3,604.6,,5
2006 / 09,Staten Island,2,854.9,480.3,,5
2006 / 09,Staten Island,3,1284.4,692.8,,5
2006 / 08,Bronx,1,212,86.3,,2
2006 / 08,Bronx,2,93,88.5,,2
2006 / 08,Bronx,3,60.5,71,,2
2006 / 08,Bronx,4,167.1,201.5,,2
2006 / 08,Bronx,5,179.2,303.4,,2
2006 / 08,Bronx,6,162.9,146.1,,2
2006 / 08,Bronx,7,259,342.4,,2
2006 / 08,Bronx,8,413.7,294.8,,2
2006 / 08,Bronx,9,212,253.3,,2
2006 / 08,Bronx,10,454.8,289.2,,2
2006 / 08,Bronx,11,386.3,317.8,,2
2006 / 08,Bronx,12,448,506.9,,2
2006 / 08,Brooklyn,1,377.5,365.7,,3
2006 / 08,Brooklyn,2,410.1,254.1,,3
2006 / 08,Brooklyn,3,234.5,270,,3
2006 / 08,Brooklyn,4,305.9,268.6,,3
2006 / 08,Brooklyn,5,297,417.5,,3
2006 / 08,Brooklyn,6,630.4,348.5,,3
2006 / 08,Brooklyn,7,471.1,432.6,,3
2006 / 08,Brooklyn,8,251.5,251,,3
2006 / 08,Brooklyn,9,228.3,195.7,,3
2006 / 08,Brooklyn,10,638.6,411.6,,3
2006 / 08,Brooklyn,11,796.2,533.8,,3
2006 / 08,Brooklyn,12,616.5,408.7,,3
2006 / 08,Brooklyn,13,338.6,200.2,,3
2006 / 08,Brooklyn,14,462.9,359.5,,3
2006 / 08,Brooklyn,15,740.9,434.4,,3
2006 / 08,Brooklyn,16,151.6,114,,3
2006 / 08,Brooklyn,17,372.6,411.2,,3
2006 / 08,Brooklyn,18,787.4,587.1,,3
2006 / 08,Manhattan,1,292.1,148.8,,1
2006 / 08,Manhattan,2,458.5,269.1,,1
2006 / 08,Manhattan,3,407.9,267.9,,1
2006 / 08,Manhattan,4,825.4,313,,1
2006 / 08,Manhattan,5,246.1,130.5,,1
2006 / 08,Manhattan,6,1089.5,461.5,,1
2006 / 08,Manhattan,7,1013.9,584.4,,1
2006 / 08,Manhattan,8,1103.6,623.5,,1
2006 / 08,Manhattan,9,251.5,188.5,,1
2006 / 08,Manhattan,10,184.8,165.9,,1
2006 / 08,Manhattan,11,160.6,126.2,,1
2006 / 08,Manhattan,12,405.1,432.7,,1
2006 / 08,Queens,1,779.5,499.4,,4
2006 / 08,Queens,2,644.5,296.4,,4
2006 / 08,Queens,3,446.8,397.9,,4
2006 / 08,Queens,4,432.8,334.1,,4
2006 / 08,Queens,5,903.6,620.7,,4
2006 / 08,Queens,6,561.4,302.1,,4
2006 / 08,Queens,7,1285.9,601.7,,4
2006 / 08,Queens,8,624.5,344.7,,4
2006 / 08,Queens,9,553.8,409.5,,4
2006 / 08,Queens,10,544.5,468.4,,4
2006 / 08,Queens,11,799,397,,4
2006 / 08,Queens,12,608.6,664.2,,4
2006 / 08,Queens,13,824,704.1,,4
2006 / 08,Queens,14,377.3,242.9,,4
2006 / 08,Staten Island,1,996.6,662.8,,5
2006 / 08,Staten Island,2,812.6,523.9,,5
2006 / 08,Staten Island,3,1201.2,729.8,,5
2006 / 07,Bronx,1,217.3,83,,2
2006 / 07,Bronx,2,84.1,78.1,,2
2006 / 07,Bronx,3,60.9,66.8,,2
2006 / 07,Bronx,4,164.2,204.4,,2
2006 / 07,Bronx,5,186.6,309.4,,2
2006 / 07,Bronx,6,178.5,122.2,,2
2006 / 07,Bronx,7,253.5,327.4,,2
2006 / 07,Bronx,8,376.1,271.5,,2
2006 / 07,Bronx,9,220.2,254.9,,2
2006 / 07,Bronx,10,432.7,291.5,,2
2006 / 07,Bronx,11,385,314.1,,2
2006 / 07,Bronx,12,435.4,489.7,,2
2006 / 07,Brooklyn,1,357.9,350.9,,3
2006 / 07,Brooklyn,2,408.5,260.6,,3
2006 / 07,Brooklyn,3,234.8,275.3,,3
2006 / 07,Brooklyn,4,327.7,263.6,,3
2006 / 07,Brooklyn,5,307.6,406.9,,3
2006 / 07,Brooklyn,6,649.5,359.3,,3
2006 / 07,Brooklyn,7,497.9,425.2,,3
2006 / 07,Brooklyn,8,241.6,232.8,,3
2006 / 07,Brooklyn,9,225.1,180,,3
2006 / 07,Brooklyn,10,636.1,410.2,,3
2006 / 07,Brooklyn,11,798,523.8,,3
2006 / 07,Brooklyn,12,617.8,398.2,,3
2006 / 07,Brooklyn,13,336,176.2,,3
2006 / 07,Brooklyn,14,459.6,357.3,,3
2006 / 07,Brooklyn,15,731.4,441.4,,3
2006 / 07,Brooklyn,16,167.2,109.7,,3
2006 / 07,Brooklyn,17,378.5,406.1,,3
2006 / 07,Brooklyn,18,784.4,600.6,,3
2006 / 07,Manhattan,1,361.6,155.5,,1
2006 / 07,Manhattan,2,468.2,275.3,,1
2006 / 07,Manhattan,3,379.7,248.3,,1
2006 / 07,Manhattan,4,795.2,285.8,,1
2006 / 07,Manhattan,5,256.8,136.5,,1
2006 / 07,Manhattan,6,1074.3,404.2,,1
2006 / 07,Manhattan,7,1029.2,571.4,,1
2006 / 07,Manhattan,8,1115.8,614.4,,1
2006 / 07,Manhattan,9,257.1,188.6,,1
2006 / 07,Manhattan,10,189.5,164.2,,1
2006 / 07,Manhattan,11,169.3,132,,1
2006 / 07,Manhattan,12,428.1,415.6,,1
2006 / 07,Queens,1,697.9,513.6,,4
2006 / 07,Queens,2,577.9,298.4,,4
2006 / 07,Queens,3,423.7,399.2,,4
2006 / 07,Queens,4,424.4,320.6,,4
2006 / 07,Queens,5,828.1,623.9,,4
2006 / 07,Queens,6,522.4,295.4,,4
2006 / 07,Queens,7,1127.4,607.6,,4
2006 / 07,Queens,8,599.5,346.2,,4
2006 / 07,Queens,9,550.1,424.8,,4
2006 / 07,Queens,10,539.2,486.8,,4
2006 / 07,Queens,11,716.2,395.9,,4
2006 / 07,Queens,12,619.4,673.1,,4
2006 / 07,Queens,13,749.1,714.5,,4
2006 / 07,Queens,14,404.4,258.6,,4
2006 / 07,Staten Island,1,1034.5,645.9,,5
2006 / 07,Staten Island,2,799.3,518.2,,5
2006 / 07,Staten Island,3,1194.5,717,,5
2006 / 06,Bronx,1,276.4,94.5,,2
2006 / 06,Bronx,2,129.2,103.9,,2
2006 / 06,Bronx,3,61.1,58.4,,2
2006 / 06,Bronx,4,203.3,209,,2
2006 / 06,Bronx,5,223.5,314.3,,2
2006 / 06,Bronx,6,230.1,137.6,,2
2006 / 06,Bronx,7,302.2,343.3,,2
2006 / 06,Bronx,8,451.6,304.7,,2
2006 / 06,Bronx,9,236.9,254.3,,2
2006 / 06,Bronx,10,527.6,302.5,,2
2006 / 06,Bronx,11,461.6,322.8,,2
2006 / 06,Bronx,12,499.6,503.6,,2
2006 / 06,Brooklyn,1,479.6,389.3,,3
2006 / 06,Brooklyn,2,508.7,282,,3
2006 / 06,Brooklyn,3,274,264,,3
2006 / 06,Brooklyn,4,358.6,260.7,,3
2006 / 06,Brooklyn,5,331.5,390.2,,3
2006 / 06,Brooklyn,6,770,389.3,,3
2006 / 06,Brooklyn,7,579,433.9,,3
2006 / 06,Brooklyn,8,269.8,229,,3
2006 / 06,Brooklyn,9,270.6,194.5,,3
2006 / 06,Brooklyn,10,744.4,434.6,,3
2006 / 06,Brooklyn,11,912.9,546.8,,3
2006 / 06,Brooklyn,12,773.8,462.9,,3
2006 / 06,Brooklyn,13,392.2,204.4,,3
2006 / 06,Brooklyn,14,557.9,368.8,,3
2006 / 06,Brooklyn,15,872.2,469.5,,3
2006 / 06,Brooklyn,16,186.7,107.9,,3
2006 / 06,Brooklyn,17,421.1,409,,3
2006 / 06,Brooklyn,18,899.9,616.7,,3
2006 / 06,Manhattan,1,333.9,121.5,,1
2006 / 06,Manhattan,2,636.5,310.7,,1
2006 / 06,Manhattan,3,459.2,268.7,,1
2006 / 06,Manhattan,4,988.2,330.4,,1
2006 / 06,Manhattan,5,319.8,148.2,,1
2006 / 06,Manhattan,6,1331.9,469.6,,1
2006 / 06,Manhattan,7,1426.3,650.9,,1
2006 / 06,Manhattan,8,1449.6,682.3,,1
2006 / 06,Manhattan,9,350.5,219.8,,1
2006 / 06,Manhattan,10,249.1,174,,1
2006 / 06,Manhattan,11,207.3,141.3,,1
2006 / 06,Manhattan,12,565.6,461.6,,1
2006 / 06,Queens,1,832.5,521,,4
2006 / 06,Queens,2,701.4,309.4,,4
2006 / 06,Queens,3,506.7,415.4,,4
2006 / 06,Queens,4,479.3,334.2,,4
2006 / 06,Queens,5,984.5,646.9,,4
2006 / 06,Queens,6,607.4,321.7,,4
2006 / 06,Queens,7,1302,616.9,,4
2006 / 06,Queens,8,688.5,372.2,,4
2006 / 06,Queens,9,602.2,423.3,,4
2006 / 06,Queens,10,607.5,490.8,,4
2006 / 06,Queens,11,831.7,418.9,,4
2006 / 06,Queens,12,670.4,676.7,,4
2006 / 06,Queens,13,880.7,724.1,,4
2006 / 06,Queens,14,398.2,256,,4
2006 / 06,Staten Island,1,1210.7,672.9,,5
2006 / 06,Staten Island,2,948.1,555.8,,5
2006 / 06,Staten Island,3,1361.1,757.9,,5
2006 / 05,Bronx,1,259.3,93.5,,2
2006 / 05,Bronx,2,107.6,79.2,,2
2006 / 05,Bronx,3,68.5,70.1,,2
2006 / 05,Bronx,4,183.9,201.7,,2
2006 / 05,Bronx,5,189.9,290.9,,2
2006 / 05,Bronx,6,234.1,140.5,,2
2006 / 05,Bronx,7,263.5,310.2,,2
2006 / 05,Bronx,8,400,279.7,,2
2006 / 05,Bronx,9,209,232.6,,2
2006 / 05,Bronx,10,456,269.3,,2
2006 / 05,Bronx,11,411.7,289.2,,2
2006 / 05,Bronx,12,441,449,,2
2006 / 05,Brooklyn,1,422.7,342.4,,3
2006 / 05,Brooklyn,2,466.2,253.9,,3
2006 / 05,Brooklyn,3,261.1,240.3,,3
2006 / 05,Brooklyn,4,327.6,244.9,,3
2006 / 05,Brooklyn,5,292.6,371.2,,3
2006 / 05,Brooklyn,6,725.9,344.4,,3
2006 / 05,Brooklyn,7,546.4,396.4,,3
2006 / 05,Brooklyn,8,260.3,213.9,,3
2006 / 05,Brooklyn,9,245.4,175.5,,3
2006 / 05,Brooklyn,10,669.1,400.5,,3
2006 / 05,Brooklyn,11,801.1,501.5,,3
2006 / 05,Brooklyn,12,704.4,410.6,,3
2006 / 05,Brooklyn,13,349.4,180.9,,3
2006 / 05,Brooklyn,14,517,346.6,,3
2006 / 05,Brooklyn,15,815.8,440.1,,3
2006 / 05,Brooklyn,16,159.3,106,,3
2006 / 05,Brooklyn,17,395.9,372.7,,3
2006 / 05,Brooklyn,18,818.3,536.5,,3
2006 / 05,Manhattan,1,349.7,134.3,,1
2006 / 05,Manhattan,2,595.4,280.6,,1
2006 / 05,Manhattan,3,437.8,254.6,,1
2006 / 05,Manhattan,4,951.8,303.5,,1
2006 / 05,Manhattan,5,281.3,131.9,,1
2006 / 05,Manhattan,6,1292.4,421.7,,1
2006 / 05,Manhattan,7,1349.4,597.8,,1
2006 / 05,Manhattan,8,1496.4,659.6,,1
2006 / 05,Manhattan,9,316.3,193.2,,1
2006 / 05,Manhattan,10,182.5,154.3,,1
2006 / 05,Manhattan,11,162.4,124,,1
2006 / 05,Manhattan,12,489,399.4,,1
2006 / 05,Queens,1,732.6,483.6,,4
2006 / 05,Queens,2,664.4,291.4,,4
2006 / 05,Queens,3,425.9,366.7,,4
2006 / 05,Queens,4,417.9,299.1,,4
2006 / 05,Queens,5,895.5,596.3,,4
2006 / 05,Queens,6,573.4,296.7,,4
2006 / 05,Queens,7,1134.4,560,,4
2006 / 05,Queens,8,625,341.2,,4
2006 / 05,Queens,9,529.1,409.3,,4
2006 / 05,Queens,10,540.2,452.1,,4
2006 / 05,Queens,11,763.4,386.4,,4
2006 / 05,Queens,12,601.6,603.2,,4
